Model Yr,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Trans in FE Guide (MFR entered for data entered after May 13 2011),City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Trans Lockup,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Eng Mgmt System (Stop/Start Sys) Code,Eng Mgmt System (Stop/Start Sys) Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code,Charge Depleting Calc Appr Desc,Charge Sustaining Calc Appr Code,Charge Sustaining Calc Appr Desc,EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),,,,
2011,Porsche,Porsche,911 Carrera S Cabriolet,PRX,16,3.8,6,Manual(M6),18,26,21,22.8253,36.0277,27.3325,,,,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,68,5,,,,,2285,2285,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,6/7/2010,6239,,Y,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 GTS,PRX,62,3.8,6,Auto(A7),19,26,22,23.6061,36.7669,28.1386,,,,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,70,5,,,,,2184,2184,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,10/4/2010,5554,,N,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 GTS,PRX,61,3.8,6,Manual(M6),18,25,21,22.4737,34.8617,26.7514,,,,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,70,5,,,,,2285,2285,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,10/4/2010,5556,,N,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 GTS Cabriolet,PRX,64,3.8,6,Auto(A7),19,27,21,23.2973,37.0666,27.9734,,,,,NA,Naturally Aspirated,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,68,5,,,,,2285,2285,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,10/4/2010,5558,,N,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 GTS Cabriolet,PRX,63,3.8,6,Manual(M6),18,26,21,22.8253,36.0277,27.3325,,,,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,68,5,,,,,2285,2285,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,10/4/2010,5557,,N,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 Turbo Cabriolet,PRX,51,3.8,6,Auto(A7),16,24,19,19.7489,33.8482,24.3047,,,,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,70,5,,,,,2525,2525,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,3/31/2010,5492,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 Turbo Cabriolet,PRX,55,3.8,6,Manual(M6),16,24,19,20.0177,33.1649,24.3640,,,,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,70,5,,,,,2525,2525,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,3/31/2010,5493,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 Turbo Coupe,PRX,50,3.8,6,Auto(A7),17,25,19,20.6416,34.2550,25.1370,,,,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,70,5,,,,,2525,2525,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,3/31/2010,5494,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 Turbo Coupe,PRX,54,3.8,6,Manual(M6),16,24,19,20.5187,33.2357,24.7865,,,,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,70,5,,,,,2525,2525,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,3/31/2010,5495,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 Turbo S Cabriolet,PRX,53,3.8,6,Auto(A7),16,24,19,19.7489,33.8482,24.3047,,,,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,70,5,,,,,2525,2525,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,3/31/2010,5496,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Porsche,Porsche,911 Turbo S Coupe,PRX,52,3.8,6,Auto(A7),17,25,19,20.6416,34.2550,25.1370,,,,,TC,Turbocharged,A,Automatic,,7,Y,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,70,5,,,,,2525,2525,,,,,,,,,,,,,,,,,SIDI; ,2,2,2,Minicompact Cars,car,Derived 5-cycle label,3/31/2010,5497,,,N,,,N,N,,N,,Y,Porsche VVT,Y,Porsche VVT,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Toyota,SCION,iQ,TYX,71,1.3,4,Auto(AV),36,37,36,46.9410,58.5000,51.5221,35.5000,37.4000,36.3306,,NA,Naturally Aspirated,CVT,Continuously Variable,,1,Y,N,F,"2-Wheel Drive, Front",,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,74,4,1251,1251,,,,,,,,,,,,,,,,,,2,2,2,Minicompact Cars,car,Vehicle Specific 5-cycle label,3/1/2011,5632,,N,N,,,N,N,,N,,Y,Intake and exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,,,,,,
2011,aston martin,Aston Martin Lagonda Ltd,Rapide,ASX,8,5.9,12,Auto(S6),13,19,15,15.6348,26.6208,19.2005,,,,G,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,83,14,,,3202,3202,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,8/9/2010,5387,,N,N,,,N,N,DB9 & Rapide power output config (carlines 251 & 252),N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,Y,Yes,,,,,,,,,,,,,
2011,Audi,Audi,A5 Cabriolet,ADX,2,2.0,4,Auto(AV),22,30,25,29.2562,42.8122,34.1175,22.0197,29.9137,24.9869,,TC,Turbocharged,CVT,Continuously Variable,,1,N,N,F,"2-Wheel Drive, Front",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,81,10,,,,,1920,1920,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,8/27/2010,4487,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Audi,Audi,A5 Cabriolet quattro,ADX,6,2.0,4,Auto(S8),21,29,24,26.0226,39.6595,30.7862,20.6972,29.2859,23.8439,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,81,10,,,,,2002,2002,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,8/27/2010,5420,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Audi,Audi,A5 QUATTRO,ADX,4,2.0,4,Auto(S8),21,29,24,26.0226,39.6595,30.7862,20.6972,29.2859,23.8439,,TC,Turbocharged,SA,Semi-Automatic,,8,Y,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,84,12,,,,,2002,2002,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,8/27/2010,5418,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Audi,Audi,A5 QUATTRO,ADX,8,2.0,4,Manual(M6),21,31,25,27.6262,42.4083,32.7656,21.1151,31.4753,24.7864,,TC,Turbocharged,M,Manual,,6,N,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,84,12,,,,,1920,1920,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,8/27/2010,4528,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,Y,AUDI VALVE LIFT SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Audi,Audi,S5,ADX,14,4.2,8,Auto(S6),16,24,19,20.4000,31.0000,24.1098,16.4584,24.1522,19.2125,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,84,12,,,,,2525,2525,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,8/27/2010,9670,,N,N,,,N,N,,N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,24.1,,,,,
2011,Audi,Audi,S5,ADX,12,4.2,8,Manual(M6),14,22,17,17.3000,29.3000,21.2088,14.2883,21.9404,16.9482,G,NA,Naturally Aspirated,M,Manual,,6,N,N,A,All Wheel Drive,,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,84,12,,,,,2822,2822,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,8/27/2010,4530,,N,N,,,N,N,,N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,Audi,Audi,S5 Cabriolet,ADX,18,3.0,6,Auto(S7),17,26,20,20.3000,34.0000,24.7961,16.6793,26.1345,19.9228,,SC,Supercharged,SA,Semi-Automatic,,7,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,81,10,,,,,2400,2400,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,8/27/2010,9681,,N,N,,,N,N,,N,,Y,CONTINUOUS VARIABLE VALVE TIMING,N,,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,24.8,,,,,
2011,Audi,Audi,TT COUPE QUATTRO,ADX,25,2.0,4,Auto(S6),22,31,26,28.3653,42.1795,33.2684,22.3874,31.0629,25.6055,,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,,,,,74,13,1848,1848,,,,,,,,,,,,,,,,,SIDI,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,9/27/2010,9686,,N,Y,RH,Relabel - label value increased,N,N,ENGINE CODE CCTA ONLY.,N,,Y,CONTINUOUSLY VARIABLE VALVE TIMING,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,5W40,N,No,,,,,,,,32.8,,,,,
2011,Bentley,Bentley Motors Ltd.,Continental GTC,BEX,44,6.0,12,Auto(S6),11,18,13,13.3989,23.8737,16.6952,11.1040,17.7139,13.3448,G,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,85,,310,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,86,7,,,,,3691,3691,8,13,9,9.4404,16.9389,11.7888,7.8477,12.6708,9.4698,210,E,Ethanol (E85),MPG,miles per gallon,4333,4333,,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,9/10/2010,9791,,N,Y,RL,Relabel - label value decreased,N,N,Continental Supersports and Continental Supersports Convertible,N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,5W30 VW 504 00,N,No,,,,,,,,16.7,,,,,
2011,Bentley,Bentley Motors Ltd.,Continental Supersports Convt,BEX,46,6.0,12,Auto(S6),12,19,14,13.9000,24.7000,17.3049,11.5043,18.8770,13.9574,G,TC,Turbocharged,SA,Semi-Automatic,,6,Y,N,A,All Wheel Drive,85,,330,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,86,7,,,,,3427,3427,8,14,10,10.3,17.2,12.569,8.3016,13.5384,10.0512,240,E,Ethanol (E85),MPG,miles per gallon,3900,3900,FFV; ,2,2,3,Subcompact Cars,car,Vehicle Specific 5-cycle label,8/27/2010,9790,,N,N,,,N,N,Continental Supersports and Continental Supersports Convertible,N,,Y,INLET AND OUTLET CONTINUOUSLY VARIABLE / MECHANICAL-HYDRAULIC,N,,,,,,,,,,,,,,,,,,,,,,,,,,,MFI,Multipoint/sequential fuel injection,N,,N,5W30 VW 504 00,N,No,,,,,,,,17.5,,,,,
2011,BMW,BMW,128Ci Convertible,BMX,130,3.0,6,Auto(S6),18,27,21,22.1891,37.4223,27.1652,17.7114,26.7662,20.8919,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,78,8,,,,,2285,2285,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/28/2011,9721,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet and outlet valves,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,27.4,,,,,
2011,BMW,BMW,128Ci Convertible,BMX,131,3.0,6,Manual(M6),18,28,22,23.2246,39.1501,28.4285,18.4881,27.9550,21.8121,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,78,8,,,,,2184,2184,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/25/2011,9714,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,28.6,,,,,
2011,BMW,BMW,128i,BMX,128,3.0,6,Auto(S6),18,28,22,23.1949,39.7206,28.5378,18.4659,28.3464,21.9012,,NA,Naturally Aspirated,SA,Semi-Automatic,,6,Y,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,86,10,,,,,2184,2184,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/28/2011,9709,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet and outlet valves,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,28.7,,,,,
2011,BMW,BMW,128i,BMX,129,3.0,6,Manual(M6),18,28,22,23.2246,39.1501,28.4285,18.4881,27.9550,21.8121,,NA,Naturally Aspirated,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,86,10,,,,,2184,2184,,,,,,,,,,,,,,,,,,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/25/2011,9713,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,Variable Valve Lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,MFI,Multipoint/sequential fuel injection,N,,,,N,No,,,,,,,,28.6,,,,,
2011,BMW,BMW,135i,BMX,135,3.0,6,Auto(S7),18,25,21,22.3560,35.1229,26.7279,17.8369,25.1790,20.5309,,TC,Turbocharged,SA,Semi-Automatic,,7,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,86,10,,,,,2285,2285,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/25/2011,9746,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,26.9,,,,,
2011,BMW,BMW,135i,BMX,136,3.0,6,Manual(M6),20,28,23,25.2000,39.7000,30.1564,,,,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,86,10,,,,,2088,2088,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/25/2011,6136,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,,,,,,
2011,BMW,BMW,135i Convertible,BMX,137,3.0,6,Auto(S7),18,25,20,22.1799,35.2465,26.6209,17.7045,25.2645,20.4595,,TC,Turbocharged,SA,Semi-Automatic,,7,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,78,8,,,,,2400,2400,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/25/2011,9747,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,26.8,,,,,
2011,BMW,BMW,135i Convertible,BMX,138,3.0,6,Manual(M6),19,28,22,24.0837,39.2532,29.1536,19.1293,28.0257,22.3173,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,78,8,,,,,2184,2184,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,2/28/2011,9801,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,Y,variable valve lift at inlet valves,,,,,,,,,,,,,,,,,,,,,,,,Spark Ignition Direct fuel injection,,GDI,Spark Ignition Direct Injection,N,,,,N,No,,,,,,,,29.3,,,,,
2011,BMW,BMW,1Series M-Coupe,BMX,140,3.0,6,Manual(M6),19,26,21,23.3000,36.6000,27.8550,18.5445,26.1997,21.3520,,TC,Turbocharged,M,Manual,,6,N,N,R,"2-Wheel Drive, Rear",10,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,N,Not exempt,86,10,,,,,2285,2285,,,,,,,,,,,,,,,,,SIDI; ,2,2,3,Subcompact Cars,car,Derived 5-cycle label,3/1/2011,9748,,N,N,,,N,N,,N,,Y,variable valve timing at inlet and outlet valves,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W30,N,No,,,,,,,,28.1,,,,,
